Transaction_ID,Registration_ID,Amount_Paid_GHS,Payment_Timestamp,Payment_Channel
TXN-00022224,NR-4562-16,660.86,2025-10-04 12:35:40,e-Levy Portal
TXN-00036359,VR-8272-15,333.85,2022-03-04 10:27:10,MTN MoMo
TXN-00035398,GC-3124-22,437.81,2021-12-05 11:12:44,Bank Branch
TXN-00028436,GB-8020-18,463.23,2020-08-18 14:59:06,e-Levy Portal
TXN-00014852,AS-8283-23,442.26,2025-07-25 22:06:30,AT Money
TXN-00021142,GN-5518-23,525.96,2024-06-06 10:53:41,Telecel Cash
TXN-00010003,GR-9024-19,464.15,2020-05-01 08:41:34,Telecel Cash
TXN-00037364,CR-3421-19,348.45,2020-09-12 12:20:26,Bank Branch
TXN-00002339,GN-8024-20,452.69,2021-06-05 03:30:19,MTN MoMo
TXN-00046241,AS-1094-23,447.19,2025-02-14 13:01:45,e-Levy Portal
TXN-00014228,ORPHAN-95644-XX,289.5,2023-10-24 22:54:46,MTN MoMo
TXN-00001789,BA-3825-23,383.56,2025-10-28 13:36:28,AT Money
TXN-00043384,UW-5728-21,423.94,2024-11-09 22:34:20,e-Levy Portal
TXN-00042045,GR-6521-23,512.11,2023-01-29 13:46:40,e-Levy Portal
TXN-00038972,GB-1168-15,315.71,2021-11-23 03:00:44,e-Levy Portal
TXN-00041148,NR-6011-20,50.0,2020-10-26 07:20:21,Bank Branch
TXN-00020611,UE-0253-17,330.86,2025-07-23 22:35:31,e-Levy Portal
TXN-00024066,ER-6566-17,398.22,2020-08-14 23:51:59,Bank Branch
TXN-00042945,GW-5495-25,556.64,2025-04-24 14:38:34,Bank Branch
TXN-00045715,BA-2335-21,226.75,2024-07-12 20:48:24,MTN MoMo
TXN-00021830,GN-4672-17,446.47,2022-09-04 21:04:57,AT Money
TXN-00028116,WR-9538-22,596.39,2022-05-19 14:49:19,MTN MoMo
TXN-00035590,BA-2960-25,214.59,2024-09-10 01:18:00,MTN MoMo
TXN-00017943,GW-6074-19,538.71,2025-04-21 11:21:35,MTN MoMo
TXN-00033840,VR-2218-20,-433.16,2022-09-30 19:35:56,MTN MoMo
TXN-00044524,GB-4728-24,253.69,2023-10-12 04:19:40,Bank Branch
TXN-00048791,ORPHAN-93040-XX,503.78,2022-12-28 07:52:09,Bank Branch
TXN-00003847,VR-2953-21,400.66,2021-07-28 17:00:43,Telecel Cash
TXN-00036295,UW-3869-19,170.17,2021-07-04 00:14:08,MTN MoMo
TXN-00034722,CR-9013-15,667.23,2025-07-11 13:28:23,MTN MoMo
TXN-00045504,GR-8253-20,397.3,2024-10-30 02:56:36,e-Levy Portal
TXN-00008632,NR-7964-20,208.99,2023-02-17 14:33:57,AT Money
TXN-00012135,WR-7548-25,296.74,2024-11-08 10:15:40,MTN MoMo
TXN-00037893,ER-5046-15,146.04,2024-07-19 10:12:03,MTN MoMo
TXN-00030393,UE-3175-17,87.94,2022-10-06 14:50:49,Telecel Cash
TXN-00006846,GE-0540-18,427.39,2024-09-30 13:53:52,AT Money
TXN-00040676,BA-4080-16,294.49,2025-04-14 01:45:53,Bank Branch
TXN-00031514,ORPHAN-95359-XX,398.14,2021-09-07 21:10:42,Bank Branch
TXN-00029562,VR-5482-19,559.61,2024-04-04 07:36:44,MTN MoMo
TXN-00006216,GR-0509-18,278.04,2021-03-16 22:57:41,Telecel Cash
TXN-00007025,GS-8053-21,292.37,2022-02-11 03:53:09,MTN MoMo
TXN-00005767,GR-1439-18,712.22,2023-05-13 06:04:56,Bank Branch
TXN-00032519,GT-7868-16,213.06,2022-12-15 08:12:08,Bank Branch
TXN-00025418,BA-7227-25,50.0,2023-10-17 00:37:54,Bank Branch
TXN-00041357,GT-0504-24,652.07,2020-06-16 10:26:16,MTN MoMo
TXN-00018691,GS-8609-21,303.58,2021-02-12 23:12:09,MTN MoMo
TXN-00032574,UW-3657-22,390.16,2024-01-06 07:34:34,Telecel Cash
TXN-00030962,ORPHAN-90009-XX,129.24,2023-02-13 18:55:23,e-Levy Portal
TXN-00029062,GX-9722-19,310.25,2023-01-29 18:06:13,Telecel Cash
TXN-00029362,GA-3371-19,499.23,2020-11-20 16:35:53,Bank Branch
TXN-00034148,ORPHAN-94768-XX,338.08,2021-03-04 23:03:39,MTN MoMo
TXN-00036145,VR-6066-18,281.72,2025-07-11 02:37:15,Bank Branch
TXN-00022536,ER-0008-15,241.34,2021-05-28 00:56:21,MTN MoMo
TXN-00011611,AS-6366-18,477.55,2021-07-08 04:20:16,MTN MoMo
TXN-00045408,CR-4947-15,226.08,2022-07-24 06:59:57,MTN MoMo
TXN-00030433,BA-3704-20,375.43,2022-12-22 17:10:32,MTN MoMo
TXN-00038910,ORPHAN-98697-XX,271.4,2022-05-01 09:35:04,e-Levy Portal
TXN-00001127,GT-9633-25,528.21,2022-05-05 03:21:45,AT Money
TXN-00014276,UE-2609-22,421.22,2023-12-20 06:20:39,AT Money
TXN-00001140,GB-1722-23,0.0,2022-10-20 17:40:13,e-Levy Portal
TXN-00009790,GT-1467-15,630.23,2023-08-03 16:29:19,MTN MoMo
TXN-00008028,GE-6015-22,263.89,2021-09-01 16:22:00,MTN MoMo
TXN-00009522,UE-3223-20,0.0,2024-09-22 21:01:40,Bank Branch
TXN-00025560,CR-3440-25,398.52,2021-04-27 03:33:35,Telecel Cash
TXN-00010166,CR-7611-25,267.11,2020-12-12 17:02:42,e-Levy Portal
TXN-00016986,GE-0124-21,242.77,2021-06-30 11:41:06,Bank Branch
TXN-00017277,GW-1462-23,468.74,2020-04-05 18:14:31,Bank Branch
TXN-00022650,ORPHAN-93301-XX,465.53,2021-01-14 08:08:42,Bank Branch
TXN-00027803,BA-8194-21,155.83,2023-09-19 08:17:46,AT Money
TXN-00042229,GW-4605-21,189.05,2020-04-20 19:17:35,Bank Branch
TXN-00045486,GT-6235-25,463.95,2022-07-16 00:58:33,Telecel Cash
TXN-00014709,GR-4035-25,366.27,2023-11-02 06:04:40,Telecel Cash
TXN-00015869,GT-4778-22,305.54,2021-08-16 05:49:31,MTN MoMo
TXN-00027856,AS-6840-15,314.38,2021-06-27 23:34:25,e-Levy Portal
TXN-00049192,WR-3491-20,50.0,2021-04-08 12:08:17,MTN MoMo
TXN-00012693,GN-1749-18,313.62,2022-08-21 06:40:26,Bank Branch
TXN-00035063,GX-1179-21,295.62,2021-02-18 14:30:12,Bank Branch
TXN-00026449,GW-7473-20,363.18,2023-05-26 14:32:02,e-Levy Portal
TXN-00048777,AS-6740-22,-104.38,2020-04-29 13:57:50,e-Levy Portal
TXN-00008890,GX-7896-17,394.92,2020-12-23 07:06:16,MTN MoMo
TXN-00031906,GA-9608-16,378.5,2024-07-05 23:52:01,Bank Branch
TXN-00029857,ORPHAN-95736-XX,400.58,2020-11-18 02:54:01,MTN MoMo
TXN-00006560,ORPHAN-90150-XX,520.58,2023-03-05 20:42:14,e-Levy Portal
TXN-00031216,AS-4991-16,215.65,2021-11-22 08:40:32,e-Levy Portal
TXN-00016007,GS-2324-15,151.3,2020-08-27 23:40:00,e-Levy Portal
TXN-00000594,BA-0902-23,301.93,2024-05-07 04:44:16,MTN MoMo
TXN-00027558,GA-1957-15,352.52,2021-03-23 04:08:24,MTN MoMo
TXN-00008797,BA-8453-20,436.87,2021-02-04 20:06:15,AT Money
TXN-00045248,BA-3285-19,479.41,2025-09-12 12:24:40,MTN MoMo
TXN-00045043,GC-1791-18,481.31,2023-10-31 05:35:57,Telecel Cash
TXN-00008986,GB-7060-19,391.2,2021-01-11 05:08:18,Bank Branch
TXN-00038463,GS-7428-22,557.41,2020-04-29 23:18:54,Bank Branch
TXN-00039054,BA-7572-23,729.41,2025-09-27 19:59:34,AT Money
TXN-00033646,ORPHAN-91154-XX,-376.43,2022-12-28 17:22:21,MTN MoMo
TXN-00022996,BA-5900-18,285.52,2023-08-13 23:56:32,e-Levy Portal
TXN-00047225,VR-6952-18,232.58,2020-12-21 05:20:11,MTN MoMo
TXN-00021459,GS-7330-19,285.18,2022-06-05 12:20:28,AT Money
TXN-00019623,BA-5712-18,495.08,2020-09-08 14:21:56,MTN MoMo
TXN-00034211,UE-9663-19,313.38,2025-09-15 08:19:23,Bank Branch
TXN-00044096,VR-6126-20,394.91,2024-08-03 15:35:34,e-Levy Portal
TXN-00003664,GW-4883-17,321.37,2020-11-15 08:48:47,Telecel Cash
TXN-00035035,GR-7732-17,292.28,2024-05-09 15:05:34,AT Money
TXN-00029374,GT-2093-19,174.52,2023-02-13 22:01:02,Bank Branch
TXN-00024583,ORPHAN-98286-XX,212.74,2020-08-07 17:06:27,MTN MoMo
TXN-00026218,AS-3424-19,0.0,2024-05-21 04:10:49,MTN MoMo
TXN-00025682,ER-9951-19,465.36,2022-12-30 13:10:41,Telecel Cash
TXN-00036177,GC-4347-23,431.54,2024-04-16 08:46:24,Bank Branch
TXN-00004898,CR-8108-18,313.89,2022-09-14 04:19:56,Telecel Cash
TXN-00007532,GB-0797-18,417.77,2025-05-09 07:34:09,Bank Branch
TXN-00026416,VR-7632-21,50.0,2021-03-13 11:42:19,AT Money
TXN-00001951,GB-3733-18,243.39,2020-06-27 21:35:50,Bank Branch
TXN-00040092,GB-2455-23,50.0,2022-08-12 18:04:29,MTN MoMo
TXN-00028957,UW-3201-25,623.27,2025-11-08 14:04:43,AT Money
TXN-00044198,UW-5581-24,301.86,2020-02-06 22:49:52,MTN MoMo
TXN-00046155,GX-4788-15,181.98,2025-02-08 20:20:19,AT Money
TXN-00043109,GS-5069-16,404.14,2024-03-06 07:10:51,e-Levy Portal
TXN-00046825,UE-0895-25,310.85,2021-06-25 04:00:51,Bank Branch
TXN-00033377,UW-0125-15,308.2,2020-12-28 16:41:28,AT Money
TXN-00003464,ORPHAN-96802-XX,257.96,2023-10-03 12:46:19,Bank Branch
TXN-00020683,GR-5646-15,435.73,2022-03-09 01:37:33,MTN MoMo
TXN-00026519,GR-1242-25,346.9,2022-12-05 13:51:34,Bank Branch
TXN-00039968,ER-8188-21,185.56,2023-04-21 04:28:36,MTN MoMo
TXN-00039584,GX-9843-17,375.07,2024-11-29 20:23:21,MTN MoMo
TXN-00011837,BA-4127-21,395.46,2025-07-05 21:03:23,Bank Branch
TXN-00036370,GR-4779-18,584.4,2022-12-29 19:05:38,AT Money
TXN-00032701,GA-2522-21,272.05,2021-08-31 09:10:15,Bank Branch
TXN-00022879,GC-9247-17,431.71,2023-10-23 04:23:02,MTN MoMo
TXN-00031411,GT-4083-20,705.63,2024-02-22 19:01:09,MTN MoMo
TXN-00032318,NR-6693-23,304.11,2025-12-19 21:58:15,e-Levy Portal
TXN-00019695,ORPHAN-96671-XX,242.52,2025-04-24 02:30:14,e-Levy Portal
TXN-00047033,GR-7307-24,526.66,2022-03-31 16:25:50,MTN MoMo
TXN-00045040,GX-0409-17,570.47,2020-01-17 13:03:38,MTN MoMo
TXN-00038769,VR-3192-16,444.19,2022-02-06 20:50:23,MTN MoMo
TXN-00031511,CR-2253-19,177.5,2024-10-03 19:58:37,e-Levy Portal
TXN-00010399,CR-7095-17,284.36,2021-11-20 08:06:30,Bank Branch
TXN-00019770,NR-5117-22,364.61,2024-04-10 22:09:44,MTN MoMo
TXN-00013419,GN-5056-21,454.06,2023-06-01 05:27:29,Bank Branch
TXN-00027156,GE-2944-16,419.88,2025-08-15 08:12:10,MTN MoMo
TXN-00044788,GX-5949-21,394.25,2024-01-09 10:57:17,Bank Branch
TXN-00044474,WR-4852-21,498.55,2020-06-12 00:28:38,Telecel Cash
TXN-00009645,GA-2730-16,349.04,2020-02-03 07:12:26,Telecel Cash
TXN-00004091,ORPHAN-99242-XX,543.19,2024-05-01 16:49:11,e-Levy Portal
TXN-00019172,NR-6387-15,313.16,2020-02-24 12:46:40,MTN MoMo
TXN-00004222,UW-8477-16,160.2,2020-02-04 17:29:23,Telecel Cash
TXN-00023088,NR-1560-15,374.65,2023-10-25 17:52:57,Bank Branch
TXN-00034125,GT-1896-19,429.5,2023-10-17 02:41:50,Bank Branch
TXN-00041812,WR-7131-20,447.75,2021-03-06 01:47:45,Bank Branch
TXN-00043358,GA-0528-24,161.8,2020-03-03 23:49:51,MTN MoMo
TXN-00013567,WR-8281-17,583.93,2020-10-26 07:58:03,Telecel Cash
TXN-00034774,GA-7965-20,436.06,2023-02-24 09:04:42,MTN MoMo
TXN-00048485,GX-3786-16,587.78,2020-03-24 09:18:18,Telecel Cash
TXN-00047802,VR-2426-17,90.76,2021-06-08 08:08:01,AT Money
TXN-00000696,CR-1354-22,503.02,2022-04-03 18:16:47,e-Levy Portal
TXN-00037164,CR-0446-17,168.94,2025-08-15 11:22:29,MTN MoMo
TXN-00038813,WR-6519-16,232.51,2025-04-27 08:53:56,Bank Branch
TXN-00039449,BA-3301-16,395.28,2022-04-20 06:23:09,MTN MoMo
TXN-00034935,GS-4760-15,161.44,2023-05-27 18:17:22,Bank Branch
TXN-00028871,ORPHAN-91346-XX,351.49,2023-09-03 20:01:03,MTN MoMo
TXN-00028289,VR-4537-17,473.76,2025-12-29 17:20:11,Bank Branch
TXN-00027455,AS-5544-25,564.82,2025-05-23 00:34:03,Telecel Cash
TXN-00036503,WR-0054-22,417.96,2021-07-02 22:36:05,MTN MoMo
TXN-00006543,UW-3009-18,266.54,2023-09-12 16:28:17,MTN MoMo
TXN-00005019,GA-3036-15,406.66,2023-08-24 20:10:11,e-Levy Portal
TXN-00027772,GC-8206-24,311.57,2025-01-30 20:41:53,MTN MoMo
TXN-00019769,GA-4011-17,376.32,2022-04-25 16:22:51,Bank Branch
TXN-00039073,ER-1118-20,-480.97,2021-05-07 00:19:50,Bank Branch
TXN-00024179,AS-2376-18,281.71,2022-10-07 05:18:25,Bank Branch
TXN-00036611,ORPHAN-90307-XX,50.0,2020-08-01 16:17:53,MTN MoMo
TXN-00009034,GN-0945-21,-492.71,2024-02-29 18:33:46,e-Levy Portal
TXN-00035200,GT-7714-16,50.0,2022-11-06 19:47:56,AT Money
TXN-00039341,ORPHAN-95789-XX,655.53,2022-07-19 11:03:59,MTN MoMo
TXN-00004587,GX-8798-23,449.62,2022-08-17 22:25:30,e-Levy Portal
TXN-00045731,GW-4517-21,255.91,2021-12-10 09:30:21,e-Levy Portal
TXN-00043684,GA-2179-20,375.86,2023-11-17 11:34:10,MTN MoMo
TXN-00048219,GR-7954-17,340.86,2025-08-01 15:53:32,Telecel Cash
TXN-00025919,GB-8207-21,57.46,2021-10-22 06:36:14,Bank Branch
TXN-00020216,ER-6432-22,166.77,2021-08-10 05:47:24,e-Levy Portal
TXN-00037332,GC-8302-25,339.41,2024-08-02 17:42:30,MTN MoMo
TXN-00003223,BA-5552-23,197.47,2022-12-11 05:14:43,Bank Branch
TXN-00042359,AS-6084-19,308.61,2022-07-25 18:25:02,MTN MoMo
TXN-00035158,VR-1520-21,343.69,2021-04-10 03:55:29,e-Levy Portal
TXN-00005179,GE-8945-25,368.77,2022-01-01 18:03:15,MTN MoMo
TXN-00045589,BA-6589-21,403.32,2022-04-10 08:46:26,AT Money
TXN-00025264,GS-6587-23,200.08,2023-12-18 02:58:31,MTN MoMo
TXN-00020487,UW-3897-16,249.44,2023-10-26 19:52:05,MTN MoMo
TXN-00034802,VR-5213-24,420.4,2025-12-04 06:37:41,Bank Branch
TXN-00017324,ER-4046-20,-257.4,2025-11-30 08:00:27,MTN MoMo
TXN-00027368,BA-9361-17,548.97,2025-11-13 00:26:34,Telecel Cash
TXN-00041691,WR-0610-23,358.18,2020-02-05 21:47:22,Telecel Cash
TXN-00010335,NR-6019-21,224.28,2021-09-19 23:21:58,Telecel Cash
TXN-00000546,GE-8757-18,292.13,2022-05-14 00:35:44,e-Levy Portal
TXN-00048108,AS-7130-15,337.11,2021-03-10 18:39:12,Bank Branch
TXN-00029775,GC-8302-25,246.56,2023-10-29 20:45:19,e-Levy Portal
TXN-00034978,UW-0434-16,392.37,2022-02-09 04:35:13,MTN MoMo
TXN-00033667,CR-2853-19,107.91,2022-07-23 16:04:18,MTN MoMo
TXN-00031141,GT-7081-24,405.39,2023-05-14 16:26:47,AT Money
TXN-00005892,UW-3724-21,317.0,2024-07-14 03:57:56,AT Money
TXN-00048844,GW-4185-17,450.5,2021-04-12 09:04:54,MTN MoMo
TXN-00002405,GE-6596-19,0.0,2021-01-08 13:35:51,MTN MoMo
TXN-00023398,ER-4112-24,-360.32,2021-06-10 06:08:38,MTN MoMo
TXN-00009303,ER-1412-15,269.93,2022-10-09 05:02:42,AT Money
TXN-00017377,WR-6180-23,373.37,2020-03-03 15:09:17,Bank Branch
TXN-00023567,ER-0372-18,295.24,2022-01-14 14:18:05,Bank Branch
TXN-00029607,GX-3602-23,96.71,2020-10-31 18:34:40,Telecel Cash
TXN-00018378,GR-1337-22,370.36,2025-11-10 09:44:10,Bank Branch
TXN-00023282,ORPHAN-91923-XX,149.78,2023-12-16 03:38:19,Bank Branch
TXN-00042706,GA-4359-21,257.36,2025-06-22 10:50:32,e-Levy Portal
TXN-00034757,GA-5531-16,282.37,2020-10-18 13:13:50,Telecel Cash
TXN-00007481,UW-2246-22,315.0,2020-08-24 03:47:19,MTN MoMo
TXN-00015656,ER-9915-21,379.21,2024-05-03 22:30:40,MTN MoMo
TXN-00045235,GS-7434-15,415.81,2022-10-08 05:24:45,Telecel Cash
TXN-00014061,ORPHAN-98558-XX,544.34,2024-03-11 23:34:53,e-Levy Portal
TXN-00023123,ORPHAN-98027-XX,429.38,2025-09-22 13:56:22,Telecel Cash
TXN-00007453,UE-5213-16,441.58,2023-12-30 00:23:04,Bank Branch
TXN-00018356,GS-1985-20,398.8,2021-02-12 00:18:16,MTN MoMo
TXN-00022871,GW-1337-22,458.47,2022-12-25 16:02:20,MTN MoMo
TXN-00035177,UE-9859-15,239.8,2020-09-06 04:05:42,Telecel Cash
TXN-00036951,GS-5272-18,294.01,2023-09-26 11:08:59,e-Levy Portal
TXN-00048439,GC-9960-25,0.0,2021-03-30 21:11:17,Telecel Cash
TXN-00032582,GS-6646-19,450.14,2022-04-02 02:39:08,MTN MoMo
TXN-00047141,GA-8285-25,389.14,2023-02-13 09:05:22,Bank Branch
TXN-00040594,NR-1544-23,638.98,2020-01-07 00:59:08,Telecel Cash
TXN-00031768,GW-6413-17,424.82,2023-10-07 17:04:52,MTN MoMo
TXN-00024006,GN-3585-25,250.12,2023-09-05 20:34:41,e-Levy Portal
TXN-00030659,GW-1426-20,441.43,2024-10-05 08:47:32,e-Levy Portal
TXN-00014401,BA-0630-23,413.58,2021-04-28 23:24:44,MTN MoMo
TXN-00015681,GW-5101-24,400.84,2020-03-21 19:00:27,MTN MoMo
TXN-00026291,CR-5829-19,403.42,2022-02-03 19:55:28,Bank Branch
TXN-00023628,VR-9520-19,236.24,2020-05-26 02:08:07,Bank Branch
TXN-00001292,GN-2352-15,472.38,2022-03-07 06:43:05,Bank Branch
TXN-00040424,GR-9675-17,0.0,2022-12-29 12:01:50,MTN MoMo
TXN-00016827,GW-4982-25,363.57,2025-08-29 11:41:19,e-Levy Portal
TXN-00014676,ORPHAN-92651-XX,348.17,2023-11-18 07:55:49,Bank Branch
TXN-00034570,GX-6142-16,50.0,2020-01-15 00:37:09,Bank Branch
TXN-00043512,BA-4052-18,410.27,2023-04-27 16:32:59,MTN MoMo
TXN-00001038,GC-3253-25,320.58,2025-12-20 03:55:41,MTN MoMo
TXN-00039486,UE-4449-17,363.36,2025-03-08 02:58:39,Telecel Cash
TXN-00025699,UE-2498-25,236.98,2021-07-04 15:22:02,Telecel Cash
TXN-00039001,GS-5047-18,429.1,2023-12-10 14:48:36,e-Levy Portal
TXN-00042736,WR-7596-20,264.83,2022-05-02 01:49:11,Bank Branch
TXN-00005297,ORPHAN-96011-XX,673.56,2024-10-22 23:36:54,e-Levy Portal
TXN-00016183,GR-9279-24,613.65,2020-10-28 02:51:13,Bank Branch
TXN-00027715,CR-6249-22,347.21,2022-06-01 17:33:16,e-Levy Portal
TXN-00011053,GE-9098-17,0.0,2022-10-16 15:52:50,Telecel Cash
TXN-00016323,ER-4786-19,474.7,2023-01-23 02:27:44,Bank Branch
TXN-00026301,UW-1748-19,98.18,2020-11-11 23:19:23,Bank Branch
TXN-00021924,GC-6622-20,417.18,2024-07-10 15:32:36,Bank Branch
TXN-00028607,GC-3747-22,241.6,2022-05-03 04:09:04,MTN MoMo
TXN-00019734,GA-9993-17,311.01,2023-12-14 16:15:07,e-Levy Portal
TXN-00012752,UE-3595-25,-328.82,2024-07-25 02:20:22,e-Levy Portal
TXN-00020927,GR-6086-17,389.55,2023-01-17 23:29:48,Telecel Cash
TXN-00005133,GS-7782-23,351.76,2020-08-06 09:58:19,MTN MoMo
TXN-00005869,GN-9510-15,448.27,2024-08-21 22:18:48,e-Levy Portal
TXN-00000876,GC-4906-22,431.56,2023-04-04 05:52:21,e-Levy Portal
TXN-00042637,UW-5513-24,0.0,2021-09-10 14:07:01,MTN MoMo
TXN-00036500,GC-7045-18,381.61,2023-03-20 11:31:52,MTN MoMo
TXN-00013552,ER-9555-20,418.78,2022-09-20 08:58:20,MTN MoMo
TXN-00038766,BA-1677-20,291.09,2020-01-12 14:21:13,MTN MoMo
TXN-00035605,UW-1843-18,254.12,2021-02-18 17:59:32,MTN MoMo
TXN-00046351,GN-9264-16,90.51,2024-03-21 12:13:38,Bank Branch
TXN-00002267,GC-7342-19,332.59,2020-09-16 07:44:00,Telecel Cash
TXN-00006896,NR-3308-18,474.01,2024-02-21 03:22:31,Telecel Cash
TXN-00038298,GC-0215-19,246.28,2022-03-02 17:46:24,Telecel Cash
TXN-00008740,VR-9422-19,306.23,2023-06-29 08:07:07,Bank Branch
TXN-00010655,UW-0461-18,313.62,2024-08-13 01:32:16,Telecel Cash
TXN-00023922,WR-0610-23,636.74,2021-03-28 09:16:18,Bank Branch
TXN-00017232,GW-6492-17,468.57,2023-04-08 11:14:02,e-Levy Portal
TXN-00045036,GS-7412-22,234.3,2023-08-01 13:39:30,Telecel Cash
TXN-00012449,GW-2988-22,394.04,2024-02-23 00:40:44,MTN MoMo
TXN-00024612,UW-8677-15,340.52,2022-01-19 17:38:35,Bank Branch
TXN-00002630,NR-2111-16,515.16,2024-08-09 23:54:53,Bank Branch
TXN-00021801,GA-7880-15,471.87,2022-12-14 22:17:09,MTN MoMo
TXN-00007699,ORPHAN-94655-XX,50.0,2022-01-30 21:39:48,Bank Branch
TXN-00013946,VR-5777-21,527.14,2022-08-06 21:14:07,Bank Branch
TXN-00019511,GT-3808-21,350.88,2025-04-05 17:08:30,MTN MoMo
TXN-00011081,GA-5408-15,342.32,2021-01-13 09:48:01,AT Money
TXN-00036067,ER-4635-23,441.46,2024-11-14 09:22:16,e-Levy Portal
TXN-00049473,WR-2898-21,52.56,2021-08-21 21:59:48,AT Money
TXN-00011244,UW-5357-24,128.08,2023-08-18 19:17:00,MTN MoMo
TXN-00007718,GT-3620-15,241.04,2023-01-14 06:27:52,MTN MoMo
TXN-00003593,BA-4202-17,56.07,2025-01-16 04:46:19,MTN MoMo
TXN-00000550,GR-6422-22,289.37,2024-07-06 17:33:02,e-Levy Portal
TXN-00039908,GS-5261-19,406.31,2025-04-24 10:23:59,e-Levy Portal
TXN-00021960,ORPHAN-92402-XX,454.66,2023-11-30 08:18:46,MTN MoMo
TXN-00046416,GB-3693-21,540.79,2021-04-02 05:49:40,MTN MoMo
TXN-00015532,UW-3925-15,401.73,2022-09-02 03:35:41,e-Levy Portal
TXN-00025543,GW-7302-21,448.16,2021-01-25 13:05:06,Bank Branch
TXN-00029806,UW-1373-19,470.67,2025-08-23 03:05:50,Telecel Cash
TXN-00001053,GC-0531-25,453.15,2022-09-26 07:57:35,MTN MoMo
TXN-00036152,GE-0529-20,316.13,2020-01-28 20:31:01,Telecel Cash
TXN-00019329,ORPHAN-91896-XX,520.6,2022-09-27 23:08:30,e-Levy Portal
TXN-00018753,CR-5949-22,484.84,2021-06-13 21:41:19,AT Money
TXN-00008496,GA-6232-18,306.72,2022-07-14 20:12:07,MTN MoMo
TXN-00002666,GE-0485-20,295.15,2021-08-12 11:07:10,e-Levy Portal
TXN-00005388,UW-3528-17,416.37,2022-02-01 10:13:55,Telecel Cash
TXN-00035249,ER-2431-23,494.04,2023-09-06 15:01:30,Bank Branch
TXN-00040419,GC-5025-20,344.92,2025-04-08 08:16:33,e-Levy Portal
TXN-00032150,GW-6824-24,0.0,2020-05-26 15:12:57,e-Levy Portal
TXN-00019249,GE-4672-24,268.62,2020-12-10 05:04:36,MTN MoMo
TXN-00028716,GB-8626-17,241.95,2023-02-21 17:33:01,MTN MoMo
TXN-00027380,GS-8436-17,352.62,2024-01-03 13:37:09,MTN MoMo
TXN-00025847,GX-7756-19,308.58,2020-10-31 06:39:46,Bank Branch
TXN-00043556,WR-5982-23,298.51,2020-07-09 22:13:46,e-Levy Portal
TXN-00024449,GW-4396-15,629.06,2025-01-07 22:05:49,e-Levy Portal
TXN-00008341,GR-0460-20,107.92,2024-07-21 20:51:21,MTN MoMo
TXN-00041392,GE-2641-21,124.12,2020-05-24 23:49:14,e-Levy Portal
TXN-00021958,GS-2093-17,50.0,2022-11-30 12:10:33,e-Levy Portal
TXN-00047372,BA-1796-17,191.89,2023-12-04 05:31:16,Telecel Cash
TXN-00042589,GR-4293-18,417.74,2022-11-30 17:34:19,Telecel Cash
TXN-00039793,GA-0512-25,446.47,2023-06-17 03:02:46,MTN MoMo
TXN-00024972,AS-0166-22,310.34,2025-11-01 02:29:13,e-Levy Portal
TXN-00042798,GB-8597-15,323.4,2021-01-17 23:03:06,MTN MoMo
TXN-00036132,GR-4237-23,375.66,2021-05-04 21:26:56,e-Levy Portal
TXN-00022517,UW-0423-15,238.12,2023-07-03 03:25:33,Bank Branch
TXN-00000104,GS-0399-19,406.31,2024-11-16 10:46:13,MTN MoMo
TXN-00003922,GX-5912-24,149.55,2025-11-30 21:03:03,Telecel Cash
TXN-00028541,GE-0570-24,409.7,2022-06-03 15:09:51,MTN MoMo
TXN-00000750,ORPHAN-93717-XX,407.44,2020-11-05 17:18:36,MTN MoMo
TXN-00021620,UW-7842-21,203.56,2023-06-04 13:54:13,Bank Branch
TXN-00009801,GE-4138-16,239.61,2025-11-02 16:21:33,e-Levy Portal
TXN-00014506,VR-0290-16,320.3,2021-03-23 00:48:49,Bank Branch
TXN-00035899,ORPHAN-91938-XX,439.76,2020-10-08 12:43:05,MTN MoMo
TXN-00046635,BA-4255-22,311.37,2024-03-10 11:58:15,e-Levy Portal
TXN-00049190,UE-5768-21,296.71,2025-10-17 05:59:08,Bank Branch
TXN-00027183,GA-5641-24,501.97,2022-01-24 13:36:21,MTN MoMo
TXN-00002269,GW-6550-16,200.44,2022-02-10 06:20:19,AT Money
TXN-00023586,VR-4162-24,571.75,2025-08-24 10:11:25,e-Levy Portal
TXN-00038206,GR-7209-15,404.23,2024-08-22 17:25:33,Telecel Cash
TXN-00040984,AS-8187-22,260.22,2020-11-16 06:09:20,AT Money
TXN-00021994,GX-2874-23,244.84,2025-04-07 06:53:54,MTN MoMo
TXN-00024406,GR-0277-20,579.58,2024-09-03 16:17:33,e-Levy Portal
TXN-00043309,GC-8042-23,335.36,2024-02-17 07:13:37,Telecel Cash
TXN-00035934,GR-4417-16,50.0,2021-05-23 08:18:31,e-Levy Portal
TXN-00009051,ER-0602-19,417.86,2020-07-23 17:47:19,MTN MoMo
TXN-00040573,GW-8755-17,443.12,2022-09-05 03:29:52,Bank Branch
TXN-00036549,VR-9630-17,416.77,2022-06-25 02:19:58,MTN MoMo
TXN-00044586,GA-5366-18,317.97,2025-12-19 02:31:39,MTN MoMo
TXN-00037748,WR-5483-21,433.95,2023-07-29 01:53:13,MTN MoMo
TXN-00005252,ORPHAN-93015-XX,187.25,2020-12-05 11:02:47,MTN MoMo
